178.47,-3.8631,-2.1964,-1.0182,-3.3948,-3.496,-1.2823,-2.684,-2.923,-5.064,-4.3376,-1.8992
178.8,-2.4284,-2.5346,-3.6175,-2.9187,-3.6707,-3.2613,-4.2248,-3.7347,-3.2221,-3.7587,-4.152
179.6,-2.6803,-3.089,-3.3922,-3.3916,-2.6097,-3.5159,-4.0839,-3.6657,-3.7825,-2.3121,-3.6383
179.66,-5.1955,-2.9444,-3.7412,-3.0745,-3.0591,-1.9409,-3.1004,-3.8157,-3.473,-2.7407,-1.7471
179.81,-4.4756,-3.4852,-3.3672,-2.7519,-3.0749,-2.83,-3.7359,-3.7183,-3.1028,-3.1074,-2.7861
179.92,-1.4926,-5.0962,-3.6125,-2.981,-2.8135,-1.4123,-4.8449,-3.8451,-3.4479,-2.8387,-3.6686
179.94,-4.4045,-2.682,-3.6488,-2.7603,-2.7516,-2.6899,-4.6981,-3.7762,-3.0547,-2.5391,-5.2601
179.95,-4.9187,-3.8664,-2.9862,-3.0746,-2.2642,-2.5737,-2.5873,-3.6451,-3.5395,-2.3601,-1.4999
179.98,-2.7361,-2.6518,-3.7291,-2.6317,-3.0669,-2.4125,-3.8863,-3.8457,-3.1358,-2.7709,-2.5871
180.67,-4.7689,-3.2375,-3.734,-2.9724,-2.9089,-2.3819,-4.8229,-3.7949,-3.3301,-2.6092,-5.1465
182.01,-3.3896,-2.6011,-2.1394,-3.6872,-3.3196,-2.9809,-3.4578,-3.3305,-4.7581,-3.7,-2.6678
183.13,-4.4244,-2.8848,-2.0205,-3.7503,-3.2714,-2.0522,-2.9935,-3.4121,-5.0751,-3.4397,-2.131
184.11,-2.3316,-2.0244,-3.7061,-3.1078,-2.1385,-1.4411,-3.0505,-3.7993,-3.4576,-1.9992,-1.5839
184.17,-3.4224,-2.904,-1.7046,-3.4934,-1.7343,-3.7,-4.0529,-3.3709,-4.8889,-1.9361,-3.5887
184.41,-1.8944,-1.5674,-3.5388,-2.1282,-1.7584,-3.3381,-3.941,-4.0502,-3.6919,-1.2568,-3.224
184.54,-1.2039,-4.538,-3.6721,-2.9655,-2.5833,-1.5067,-4.8658,-3.8092,-3.3434,-2.5117,-3.766
184.55,-2.8142,-1.7581,-2.9028,-2.9331,-2.9382,-2.8656,-4.1424,-3.9199,-5.9243,-3.0534,-3.6493
184.55,-5.8185,-3.7723,-2.33,-1.8493,-1.9909,-2.0076,-4.284,-3.6411,-3.0055,-2.4526,-4.6376
184.79,-5.9626,-5.8255,-3.7923,-2.8463,-2.0736,-1.9337,-2.3815,-3.7862,-3.2464,-1.5906,-1.1349
187.03,-4.6049,-1.943,-3.6723,-2.9653,-2.4746,-1.0111,-3.8123,-3.7831,-3.3002,-2.3381,-2.3372
187.78,-2.1528,-2.0957,-2.1487,-2.6556,-1.4486,-3.7535,-3.921,-3.7217,-4.1145,-3.3133,-2.8622
188.26,-1.5512,-2.4739,-3.4788,-1.4679,-3.7471,-5.7687,-3.6505,-3.8562,-2.1345,-4.2383,-2.8274
188.51,-4.2165,-4.0959,-3.633,-2.7786,-2.9595,-1.1368,-3.6491,-3.762,-3.156,-2.7926,-2.281
188.74,-1.5905,-3.2043,-3.7191,-3.2502,-2.5943,-1.6712,-5.0066,-3.7926,-3.586,-2.4646,-4.7623
188.89,-1.3075,-2.0082,-3.45,-1.8155,-2.9138,-3.1987,-2.9584,-3.9751,-3.218,-2.703,-1.9784
189.1,-3.9699,-3.2872,-3.6719,-2.8792,-3.4993,-2.8903,-3.6735,-3.7883,-3.1432,-3.3078,-2.5563
189.14,-1.4338,-1.9717,-3.7482,-3.1215,-1.7691,-1.3972,-5.0622,-3.8247,-3.4394,-1.6163,-4.7487
189.17,-3.8603,-2.4178,-3.6228,-2.8967,-2.1051,-1.6154,-3.4235,-3.7895,-3.2184,-2.1173,-1.9064
189.47,-3.1517,-2.8704,-3.5528,-2.802,-2.959,-2.8967,-4.5096,-3.7181,-3.0426,-2.7549,-5.6327
189.53,-4.2889,-5.7938,-3.5617,-2.2251,-1.118,-1.5428,-4.066,-3.891,-2.9645,-1.2649,-2.5466
189.96,-2.0087,-2.6284,-3.5825,-2.4665,-2.8151,-3.1342,-4.2546,-3.7745,-2.7483,-2.6291,-3.3999
190.25,-1.7623,-2.6157,-2.7342,-1.4225,-3.2615,-3.06,-3.6566,-3.5842,-2.4369,-3.4318,-2.814
190.43,-3.6416,-3.4769,-1.8047,-3.064,-1.0068,-1.5633,-4.4233,-3.6007,-3.7008,-3.8925,-4.7636
190.44,-2.5849,-2.9242,-3.6412,-2.8139,-2.6906,-2.8051,-3.8516,-3.7177,-3.0657,-2.4159,-2.8316
191.2,-2.7405,-3.1367,-2.1553,-3.0036,-2.7165,-4.8623,-4.1432,-3.5016,-4.0235,-3.7039,-3.8867
191.72,-3.9087,-2.8665,-1.9625,-3.7599,-3.2217,-5.2554,-2.4974,-3.4681,-5.3704,-3.2805,-1.6312
192.19,-4.6643,-5.3051,-3.7803,-3.5002,-3.3437,-1.5978,-4.6988,-3.8205,-3.984,-3.03,-3.7268
192.28,-2.1351,-2.303,-3.7071,-3.5102,-3.1131,-3.2154,-4.5653,-3.7322,-3.8098,-2.8514,-4.4051
192.59,-1.9661,-2.5668,-2.6347,-2.3757,-1.6912,-2.4662,-4.0685,-3.9719,-3.7864,-3.3122,-2.8796
192.77,-2.866,-1.8902,-3.4179,-2.8465,-2.7577,-1.1521,-4.0945,-3.7169,-3.2407,-2.9243,-2.6598
192.97,-4.1363,-2.3759,-1.2219,-3.9345,-3.4123,-3.8748,-3.688,-2.9877,-5.5605,-4.2236,-2.9747
193.56,-2.2344,-2.3701,-3.2411,-3.7169,-1.289,-4.7915,-4.4391,-3.7198,-4.1624,-1.886,-3.2119
194.2,-4.1095,-3.0919,-3.691,-3.752,-2.5714,-2.4817,-4.8254,-3.7852,-4.2463,-2.3724,-4.6594
195.37,-4.5977,-4.6616,-3.6836,-3.6275,-2.9484,-1.4922,-5.0025,-3.8145,-4.1774,-2.749,-5.584
195.87,-5.7758,-1.1763,-3.6539,-2.9364,-2.5482,-2.5712,-2.6942,-3.7233,-3.1304,-2.2726,-1.5069
196.07,-2.7335,-2.466,-2.5591,-2.5256,-2.3498,-2.3652,-3.4575,-3.7864,-4.516,-2.161,-2.565
196.76,-3.4447,-3.0798,-3.6177,-3.1837,-3.8279,-3.0764,-4.2511,-3.7207,-3.3869,-5.1597,-4.6884
197.09,-4.6079,-4.3448,-3.8158,-2.871,-3.4461,-1.018,-3.9394,-3.808,-3.2353,-2.9904,-2.6351
197.55,-1.0973,-1.9673,-3.6082,-3.6445,-1.9647,-3.9414,-2.6221,-3.7782,-4.0711,-2.0303,-1.1613
197.98,-5.5094,-3.28,-3.0202,-3.1455,-1.65,-2.1392,-4.8737,-3.7584,-3.5654,-2.7523,-4.3766
198.43,-5.8127,-3.9045,-3.5399,-3.2687,-3.0207,-2.792,-4.3718,-3.7389,-3.4779,-3.0932,-3.9096
198.63,-3.9774,-2.9318,-1.2446,-3.1264,-1.0587,-1.2665,-4.4043,-3.5884,-4.2962,-5.6636,-5.7802
199.02,-5.2162,-4.0136,-3.0367,-1.386,-3.4181,-2.6155,-2.3058,-3.6309,-2.0092,-3.6067,-1.2833
199.13,-1.9811,-2.5131,-3.6616,-3.6447,-3.0014,-3.0574,-3.623,-3.7615,-3.972,-2.9092,-2.4073
200.05,-3.3903,-3.2589,-2.2943,-3.4774,-2.2895,-2.5726,-4.3119,-3.5428,-4.227,-3.4962,-3.9042
200.08,-1.6014,-2.5549,-3.7357,-3.7386,-3.1402,-1.267,-2.9006,-3.8383,-4.4614,-2.8832,-1.5207
200.53,-1.2846,-5.5677,-3.1973,-2.7072,-2.1513,-1.5247,-3.0924,-3.7615,-3.1308,-2.8726,-1.5006
201.22,-1.9976,-5.0791,-3.038,-3.4232,-2.3528,-1.005,-2.6756,-3.6822,-3.9081,-3.1502,-1.1291
201.67,-5.8783,-1.5613,-3.7499,-3.5828,-3.2547,-1.3936,-3.6064,-3.771,-3.9197,-2.9767,-2.2638
201.76,-3.6443,-2.6827,-1.6383,-3.7734,-1.0099,-2.3367,-3.4999,-3.3825,-4.8275,-2.2649,-2.4413
201.91,-1.9578,-3.2796,-3.6462,-1.5834,-3.8693,-3.153,-4.3776,-3.863,-2.2089,-5.6901,-4.7076
202.02,-1.2149,-3.1759,-3.3789,-3.4123,-2.9429,-2.9185,-4.1262,-3.747,-3.8842,-3.3552,-2.9686
202.58,-3.1159,-2.8675,-3.8323,-3.5068,-3.3816,-1.7096,-4.5996,-3.8169,-3.8556,-3.026,-3.3328
203.89,-5.0358,-3.0324,-3.1874,-3.2578,-2.5283,-1.0066,-5.0179,-3.7015,-3.6433,-3.1187,-4.1499
204.15,-1.0253,-2.9241,-3.6667,-3.7235,-2.8504,-1.9232,-3.2852,-3.7435,-4.1265,-2.7508,-1.8849
204.19,-4.1487,-1.1664,-3.4401,-4.0863,-2.7653,-3.0477,-4.5874,-3.8768,-4.8796,-2.6863,-5.8513
204.99,-3.8363,-3.2486,-3.577,-3.1059,-3.7256,-3.0011,-2.8526,-3.7303,-3.2691,-3.9924,-1.8721
205.12,-1.8429,-5.6904,-3.0659,-3.1701,-2.2525,-1.0024,-4.3865,-3.7346,-3.5535,-3.0726,-2.8848
205.36,-2.7617,-2.5879,-3.7584,-2.7815,-3.8111,-2.9205,-4.5288,-3.8361,-3.11,-4.0718,-5.1783
206.13,-2.3246,-3.0657,-3.6632,-3.7734,-1.5571,-1.3216,-4.6698,-3.7888,-4.2363,-1.6121,-3.246
206.13,-1.2332,-2.1873,-3.7784,-3.7315,-3.1982,-1.7173,-3.8989,-3.7831,-4.1542,-2.8633,-2.5601
206.2,-4.6317,-2.9516,-1.8464,-3.9059,-3.389,-1.9964,-3.9415,-3.2851,-5.2203,-4.1896,-3.4461
206.82,-1.1626,-3.9699,-2.456,-2.6552,-1.2284,-1.0576,-2.9641,-3.7674,-3.2352,-3.155,-1.2902
206.88,-5.8871,-2.1649,-3.606,-3.7771,-2.8759,-1.2163,-3.6258,-3.8215,-4.2871,-2.8848,-2.2713
206.92,-2.6607,-5.0328,-3.828,-3.0083,-3.7222,-1.9351,-3.3675,-3.8539,-3.3666,-3.2955,-2.2545
207.86,-1.9865,-2.5521,-3.6556,-2.5111,-3.7863,-3.512,-2.2329,-3.7517,-2.6938,-4.4393,-1.1643
209.1,-3.9617,-3.5349,-3.551,-2.7206,-3.3799,-2.8917,-4.2277,-3.7114,-2.8948,-3.2682,-3.5807
209.16,-1.8942,-2.7106,-3.6027,-2.7325,-3.3605,-1.5505,-3.149,-3.7168,-3.0651,-3.0879,-1.8667
209.66,-3.6274,-2.6934,-2.1527,-3.853,-1.0876,-2.8038,-4.0058,-3.7883,-4.6567,-4.2493,-2.9233
210.05,-3.9522,-2.9406,-1.7224,-3.9876,-3.5339,-4.3316,-2.7968,-3.0806,-5.2705,-4.5206,-1.9911
210.37,-4.2192,-3.264,-3.4551,-3.4695,-3.5918,-2.9494,-3.9167,-3.6614,-3.6267,-5.696,-2.9288
211.16,-5.2906,-2.4307,-3.7967,-3.7953,-3.2472,-1.7899,-4.6744,-3.8187,-4.2444,-2.9014,-3.6278
212.28,-4.345,-2.6717,-1.5794,-4.0702,-3.5362,-2.2123,-2.5014,-3.0684,-5.5977,-3.7804,-1.6742
212.32,-3.8455,-3.8386,-3.5667,-3.0701,-3.1701,-2.8878,-3.776,-3.6708,-3.2087,-2.9648,-2.7575
212.97,-4.9651,-1.7186,-3.7531,-3.8747,-2.0175,-1.4045,-3.1688,-3.7983,-4.3536,-1.8383,-1.7278
214,-3.8797,-2.7804,-3.9653,-2.858,-4.2449,-2.4777,-4.2242,-4.0034,-3.4301,-5.4718,-3.3704
214.57,-2.2104,-2.3249,-3.6869,-3.604,-3.8015,-5.4314,-3.3816,-3.6921,-3.8137,-3.9102,-2.4012
214.87,-3.9189,-2.6478,-2.0153,-4.043,-3.4586,-3.1591,-2.9096,-3.2143,-5.1154,-4.8958,-2.0913
214.97,-3.9286,-2.9416,-2.2877,-4.02,-3.2571,-5.0049,-3.2623,-3.4105,-5.0724,-3.4571,-2.4241
217.25,-1.2772,-1.8467,-2.9619,-3.6737,-1.4996,-3.0809,-3.9927,-3.8257,-4.263,-2.9151,-2.4431
217.42,-4.9943,-1.0078,-2.2478,-3.3306,-3.0113,-1.9675,-2.7411,-3.4586,-4.4778,-3.1279,-1.8115
219.57,-1.4142,-2.6409,-3.8647,-3.18,-3.7163,-1.5874,-4.7132,-3.8307,-3.4324,-3.219,-4.6651
219.85,-5.5732,-2.9642,-3.9416,-3.1666,-4.0225,-1.06,-2.6124,-3.9154,-3.483,-3.6492,-1.3902
221.19,-2.9125,-3.1159,-2.1826,-3.6207,-3.0736,-2.9211,-3.5066,-3.3677,-4.4815,-4.1185,-2.6204
221.27,-1.398,-2.5319,-2.5884,-1.7252,-3.449,-3.2269,-3.9529,-3.6412,-3.2893,-3.5364,-3.2671
221.38,-4.7984,-2.8872,-1.9312,-2.4192,-1.2569,-1.7295,-4.1755,-3.606,-3.9565,-1.9993,-3.3187
221.52,-3.8173,-3.7054,-3.656,-2.8835,-3.8058,-2.9777,-3.8043,-3.689,-2.9974,-4.0167,-2.9614
222.24,-3.4977,-1.0656,-1.9247,-3.0401,-1.7777,-1.7337,-4.141,-3.4854,-4.5594,-1.6888,-4.9991
222.79,-2.6157,-4.1,-1.9069,-2.4956,-1.8117,-1.5939,-2.1344,-3.5336,-3.998,-1.684,-1.3069
222.93,-2.3227,-3.2985,-3.9382,-3.6161,-3.9569,-1.4934,-3.8753,-3.8768,-4.0477,-3.4949,-2.6873
223.28,-1.0143,-1.4745,-3.6912,-3.8557,-3.2043,-2.6157,-3.2976,-3.7379,-4.2359,-3.0185,-2.0135
223.63,-1.4393,-3.1024,-3.376,-3.1353,-3.2115,-1.37,-4.6434,-3.6781,-3.4398,-3.319,-3.5253
223.69,-2.2395,-3.1478,-3.2996,-2.3903,-3.6524,-4.4512,-2.9684,-3.6694,-2.7076,-4.9428,-1.9687
224.17,-3.7315,-2.9488,-1.9221,-3.9558,-3.5082,-2.395,-2.9398,-3.0829,-4.9046,-4.7869,-2.1504
225.03,-4.6149,-4.6338,-3.0194,-1.3215,-3.1931,-2.6142,-4.295,-3.6005,-1.7273,-3.7585,-4.4199
225.9,-5.0616,-3.7707,-1.2651,-3.6331,-3.7316,-1.1531,-2.1603,-2.7592,-4.8004,-5.2657,-1.4691
226.73,-4.1748,-2.8083,-2.0385,-4.1031,-3.4906,-3.5499,-4.103,-3.2128,-5.1457,-5.7395,-4.9616
227.68,-5.2542,-1.2012,-3.7127,-2.2722,-3.2219,-2.9037,-4.2092,-4.2952,-5.0105,-2.641,-3.8836
228.14,-3.0472,-2.9556,-2.4035,-3.88,-1.215,-3.0683,-4.5613,-3.6623,-4.4699,-3.3213,-4.8662
229.02,-4.4395,-3.1856,-3.5371,-3.3982,-3.4737,-2.9317,-3.7042,-3.6757,-3.4669,-3.6972,-2.8402
229.28,-4.0075,-2.9195,-2.4008,-4.124,-2.9908,-5.8162,-3.4299,-3.4531,-5.1048,-3.072,-2.5805
229.4,-2.4446,-4.936,-3.5921,-3.1591,-3.4546,-1.1462,-4.7696,-3.7014,-3.3755,-3.3012,-4.9454
230.12,-1.3578,-5.7436,-3.768,-2.9511,-3.7767,-2.7332,-4.5272,-3.7822,-3.2135,-3.5507,-3.9687
230.62,-3.2611,-2.1823,-3.9966,-3.2367,-4.216,-1.9204,-4.4579,-3.9186,-3.5168,-4.2329,-3.7761
230.79,-5.7454,-1.1626,-3.7296,-3.9173,-2.918,-2.0367,-2.6342,-3.6599,-4.2948,-2.4973,-1.4341
231.12,-1.9091,-4.4323,-3.7067,-3.8029,-3.6049,-1.3154,-3.6807,-3.7397,-4.2093,-3.3024,-2.4938
232.36,-1.2402,-5.1267,-3.9351,-3.5857,-4.0591,-1.3465,-3.1856,-3.8891,-3.9532,-3.6128,-1.9627
233,-4.1115,-3.2291,-1.6555,-3.895,-3.0663,-1.683,-3.8449,-2.8886,-4.8918,-2.8077,-3.7287
233.07,-1.2588,-3.054,-3.7963,-2.8777,-3.7472,-3.0765,-4.597,-3.8297,-3.0666,-3.7773,-3.9094
233.74,-3.2708,-4.5192,-1.8396,-2.1451,-3.381,-1.5386,-3.2655,-3.5938,-4.0694,-2.6828,-3.8166
235.07,-1.0053,-3.9131,-3.0217,-3.1651,-2.9515,-1.1002,-2.762,-3.5982,-3.5422,-3.3762,-1.4493
237.01,-1.2946,-5.2976,-3.9256,-2.6406,-4.0532,-1.3152,-2.9539,-3.9006,-2.8975,-3.6822,-1.7819
237.47,-4.7346,-3.8296,-1.6188,-4.0092,-1.4486,-1.4929,-4.0144,-2.9894,-5.1707,-1.2517,-4.2257
238.18,-1.7666,-2.031,-3.9947,-3.6804,-4.2773,-1.6216,-3.703,-3.8732,-4.1183,-5.9869,-2.5385
238.6,-3.7526,-3.5641,-1.5276,-3.738,-3.1047,-2.6609,-3.8929,-3.1833,-5.1201,-3.7982,-3.2545
239.78,-1.6643,-2.1035,-3.7066,-2.7091,-2.7899,-3.1273,-4.0459,-3.7424,-2.7552,-2.5935,-2.8719
242.53,-1.9129,-2.6217,-3.3532,-1.6224,-3.5018,-5.2202,-2.6771,-3.6919,-1.8584,-3.7184,-2.0936
243.05,-2.1369,-1.7727,-3.9334,-1.9131,-4.2082,-2.664,-3.6321,-4.0021,-2.7082,-4.6092,-2.579
